;id;Nombre;Nemo;Tipo;Potencia;Region;F_desde;F_hasta;lat;lon
0;53;ATUCHA;ATUC;nuclear;362;BSAS;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-33.96704909365257;-59.207073891907996
1;563;ATUCHA II;ATU2;nuclear;745;BSAS;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-33.967257780190025;-59.20447618919897
2;54;EMBALSE;EMBA;nuclear;648;CEN;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-32.23170202446527;-64.44339765021772
