,id,Nombre,Nemo,Tipo,Potencia,Region,F_desde,F_hasta,lat,lon,provincia,Tipo_eco
70,198.0,CASA DE PIEDRA,CPIEHI,hidraulica,60.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.21432964164898,-67.19068168654454,Río Negro,Renovable
71,90.0,DIVISADEROS,DIVIHI,hidraulica,10.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-37.87163721187255,-67.68962736230355,La Pampa,Renovable
72,99.0,YACYRETA,YACYHI,hidraulica,2540.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.48275734010248,-56.73927801465162,,Renovable
73,,URUGUA-Í,,hidraulica,140.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-25.876619916374096,-54.56864260553339,Misiones,Renovable
74,64.0,S. GRANDE ARG,SGDEHIAR,hidraulica,945.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.27378206255044,-57.94126545085596,Entre Ríos,Renovable
75,65.0,S. GRANDE URU,SGDEHIUR,hidraulica,945.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.27662400024801,-57.93557044258471,,Renovable
76,71.0,NIHUIL 1,NIH1HI,hidraulica,72.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.995113985932925,-68.6308328986911,Mendoza,Renovable
77,72.0,NIHUIL 2,NIH2HI,hidraulica,110.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.91229127979466,-68.6234147224122,Mendoza,Renovable
78,101.0,NIHUIL 3,NIH3HI,hidraulica,42.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.88237995368919,-68.5753196996058,Mendoza,Renovable
79,241.0,NIHUIL 4,NIH4HI,hidraulica,18.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.83328792304431,-68.51440366565966,Mendoza,Renovable
80,69.0,EL TIGRE,ETIGHI,hidraulica,14.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.6079441332114,-68.61292982461657,Mendoza,Renovable
81,68.0,LOS REYUNOS,LREYHB,hidraulica,224.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.602963582230984,-68.63840012927916,Mendoza,Renovable
82,67.0,AGUA DEL TORO,ADTOHI,hidraulica,150.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.5793889212683,-68.98946561328228,Mendoza,Renovable
83,94.0,CH CARRIZAL,CARRHI,hidraulica,17.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.299282261069095,-68.7199436163259,Mendoza,Renovable
84,702.0,H Tib. Benegas,TBENHI,hidraulica,1.7,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.2430172094971,-68.68024286755265,Mendoza,Renovable
85,354.0,C.H. A.CONDARCO,CONDHI,hidraulica,74.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.04443069732723,-69.05093542308717,Mendoza,Renovable
86,353.0,C.H.CACHEUTA,CACHHI,hidraulica,120.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.02742175303501,-69.11236408059952,Mendoza,Renovable
87,88.0,CH SAN MARTIN,SMARHI,hidraulica,6.48,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.0450137852746,-68.9218160120265,Mendoza,Renovable
88,682.0,H Guaym. Slto 6,GUA6HI,hidraulica,1.2,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.03225352836263,-68.89576408542413,Mendoza,Renovable
89,683.0,H Guaym. Slto 8,GUA8HI,hidraulica,1.2,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.02139713970675,-68.88262724561757,Mendoza,Renovable
90,818.0,P.A.H. SALTO 11 CANAL CACIQUE GUAYMALLEN,GU11HI,hidraulica,0.52,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.00527753288853,-68.86867377868198,Mendoza,Renovable
91,817.0,P.A.H. SALTO 7 CANAL CACIQUE GUAYMALLEN,GUA7HI,hidraulica,1.2,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.0257683099387,-68.8873640897713,Mendoza,Renovable
92,537.0,PAH L.D.CUYO EN,LDCUHI,hidraulica,1.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.046384220409294,-68.93122993118651,Mendoza,Renovable
93,538.0,PAH LUJANITA EN,LUJAHI,hidraulica,1.7,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.04273676182889,-68.91130719923763,Mendoza,Renovable
94,750.0,P.A.H. CRUZ DEL EJE,CREJHI,hidraulica,0.5,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-30.74999167000001,-64.79606110999993,Córdoba,Renovable
95,86.0,SAN ROQUE,SROQHI,hidraulica,24.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.353349934354952,-64.39377723374773,Córdoba,Renovable
96,89.0,LOS MOLINOS,LMO1HI,hidraulica,52.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.838108535251564,-64.4462890122242,Córdoba,Renovable
97,110.0,LOS MOLINOS 2,LMO2HI,hidraulica,4.5,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.84326498428112,-64.41494419510983,Córdoba,Renovable
98,743.0,P.A.H. BOCA DEL RIO,BRIOHI,hidraulica,0.5,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.91350278000004,-65.11294166999996,Córdoba,Renovable
99,85.0,LA VINIA,LVINHI,hidraulica,16.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.871482959189727,-65.03606534926406,Córdoba,Renovable
100,177.0,PIEDRAS MORAS,PMORHI,hidraulica,6.3,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.16756108210075,-64.24375037775964,Córdoba,Renovable
101,84.0,BENJAMIN REOLIN,REOLHI,hidraulica,33.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.190949957278725,-64.32306245148128,Córdoba,Renovable
102,83.0,CASSAFOUSTH,CASSHI,hidraulica,16.2,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.17525311823313,-64.37441331274353,Córdoba,Renovable
103,87.0,FITZ SIMON,FSIMHI,hidraulica,10.5,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.1784902540692,-64.42076475951578,Córdoba,Renovable
104,66.0,RIO GRANDE,RGDEHB,hidraulica,750.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.22339976465174,-64.63877891503586,Córdoba,Renovable
105,108.0,LOS QUIROGA,LQUIHI,hidraulica,2.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.65096268362793,-64.36181232861644,Santiago del Estero,Renovable
106,77.0,RIO HONDO,RHONHI,hidraulica,17.5,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.52333472315746,-64.8858384223996,Santiago del Estero,Renovable
107,74.0,ESCABA,ESCAHI,hidraulica,24.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.63718077285268,-65.74762403076241,Tucumán,Renovable
108,75.0,PUEBLO VIEJO,PVIEHI,hidraulica,15.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.14488166374938,-65.75201040926102,Tucumán,Renovable
109,76.0,CADILLAL,CADIHI,hidraulica,12.6,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.620049983107226,-65.1868321876443,Tucumán,Renovable
110,246.0,EL TUNAL,TUNAHI,hidraulica,10.52,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-25.22703223671219,-64.47643051625246,Salta,Renovable
111,73.0,CABRA CORRAL,CCORHI,hidraulica,100.5,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-25.27198003556954,-65.329999093087,Salta,Renovable
112,,CORRALITO,,hidraulica,16.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.98303409624077,-65.68652714390232,Salta,Renovable
113,262.0,LOS MADERAS,LMADHI,hidraulica,30.6,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.444198719243417,-65.21973649839283,Jujuy,Renovable
114,78.0,RIO REYES,RREYHI,hidraulica,7.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.169483912115865,-65.49163488323623,Jujuy,Renovable
115,53.0,ATUCHA,ATUC,nuclear,362.0,BSAS,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.96704909365257,-59.207073891908,Buenos Aires,Transicion
116,563.0,ATUCHA II,ATU2,nuclear,745.0,BSAS,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.967257780190025,-59.20447618919897,Buenos Aires,Transicion
117,54.0,EMBALSE,EMBA,nuclear,648.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.23170202446527,-64.44339765021772,Córdoba,Transicion
118,641.0,P.S. CAUCHARI 1,CAU1FV,solar,100.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.105696371452296,-66.70784346239378,Jujuy,Renovable
119,642.0,P.S. CAUCHARI 2,CAU2FV,solar,100.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.097109348711967,-66.71327360761052,Jujuy,Renovable
120,643.0,P.S. CAUCHARI 3,CAU3FV,solar,100.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.0862082254414,-66.7196400225702,Jujuy,Renovable
121,736.0,P.S. ALTIPLANO I,ALT1FV,solar,100.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.14960822043109,-66.89264789426461,Salta,Renovable
122,653.0,P.S. La Puna,LPUNFV,solar,100.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.14883723168144,-66.90306875775889,Salta,Renovable
123,678.0,P.S. Cafayate,CAFAFV,solar,80.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.0325876427206,-65.91794759603178,Salta,Renovable
124,681.0,P.S. Fiambala,FIAMFV,solar,11.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.739444439999964,-67.64222221999995,Catamarca,Renovable
125,699.0,P.S. Saujil,SAUJFV,solar,22.5,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.165537732753258,-66.22456586277302,Catamarca,Renovable
126,681.0,P.S. Fiambala,FIAMFV,solar,11.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.739444439999964,-67.64222221999995,Catamarca,Renovable
127,703.0,P.S. Tinogasta,TINOFV,solar,15.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.0355099474043,-67.55163256437677,Catamarca,Renovable
128,891.0,P.S.F.V TINOGASTA TOZZI,TINZFV,solar,10.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.08779021172625,-67.53103607479717,Catamarca,Renovable
129,693.0,P.S. Nonogasta,NONOFV,solar,35.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-29.330506050887628,-67.42438872419658,La Rioja,Renovable
130,831.0,Parque de los Llanos (MATER),LLANFV,solar,20.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-30.29600000000002,-66.31399999999996,La Rioja,Renovable
131,845.0,Parque Solar Chepes LEDLAR,CHEPFV,solar,2.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.34995423235423,-66.65643232588995,La Rioja,Renovable
132,770.0,P.S. GUAÑIZUIL II A,GZ2AFV,solar,100.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-30.3676407047721,-69.2907260022031,San Juan,Renovable
133,685.0,PS. Iglesia Guañizuil,IGLEFV,solar,80.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-30.356594259889725,-69.2908689357819,San Juan,Renovable
134,2013.0,Proyecto Solar Tamberias (MATER),TAMBFV,solar,2.7,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.39695142522151,-69.464790478016,San Juan,Renovable
135,707.0,P.S. Ullum N1,ULN1FV,solar,25.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.33181834797167,-68.66735400408898,San Juan,Renovable
136,705.0,P.S. Ullum 3,ULL3FV,solar,32.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.334033069583896,-68.6727653202917,San Juan,Renovable
137,708.0,P.S. Ullum N2,ULN2FV,solar,25.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.341972444295827,-68.66690350422779,San Juan,Renovable
138,890.0,P.S. SIERRAS DEL ULLUM,SULLFV,solar,78.0,CUY,2023-01-11T03:00:00Z,9999-12-31T03:00:00Z,-31.377419333968504,-68.66622496175088,San Juan,Renovable
139,706.0,P.S. Ullum 4,ULL4FV,solar,13.5,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.38524463290253,-68.67810112379185,San Juan,Renovable
140,511.0,S.JUAN I FOTOVO,SJUAFV,solar,1.2,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.38880391080972,-68.67515732680694,San Juan,Renovable
141,852.0,P.S. ULLUM 4 (AMPLIACION MATER),UL42FV,solar,7.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.39072215602871,-68.68037795195164,San Juan,Renovable
142,827.0,Proyecto Solar Los Diaguitas (MATER),DIAGFV,solar,1.8,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.36917727595068,-68.45650082365914,San Juan,Renovable
143,688.0,PS Las Lomitas,LLOMFV,solar,1.7,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.40701111111091,-68.4779055555557,San Juan,Renovable
144,846.0,P.S. ANCHIPURAC,ANPCFV,solar,3.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.60159258116591,-68.65022145406104,San Juan,Renovable
145,539.0,C.HOND 1 FOTOVO,HON1FV,solar,2.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.986364352280475,-68.53982314222667,San Juan,Renovable
146,540.0,C.HOND 2 FOTOVO,HON2FV,solar,3.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.987496394086577,-68.53998124999346,San Juan,Renovable
147,542.0,CHIMBE 1 FOTOVO,CHI1FV,solar,2.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.989245141752026,-68.5398727329395,San Juan,Renovable
148,916.0,P.S.F.V. CAÑADA HONDA IV,HON4FV,solar,0.71,CUY,2023-02-09T03:00:00Z,9999-12-31T03:00:00Z,-31.99056410590285,-68.54068510883175,San Juan,Renovable
149,872.0,P.S. TIERRA SANTA,TSANFV,solar,0.45,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.084507724656255,-65.68222701892935,San Luis,Renovable
150,712.0,Cerros del Sol,CSOLFV,solar,5.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.18624833124323,-66.34941509344672,San Luis,Renovable
151,715.0,S. de la Punta,SPUNFV,solar,5.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.19333825598006,-66.34981282730423,San Luis,Renovable
152,679.0,P.S. Caldenes O,CALOFV,solar,24.75,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.29868333,-66.38711943999996,San Luis,Renovable
153,680.0,P.S. La Cumbre,CUMBFV,solar,22.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.3186717325157,-66.17107308101984,San Luis,Renovable
154,858.0,P.S. La Cumbre II,CUM2FV,solar,4.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.32340684320747,-66.16861242253174,San Luis,Renovable
155,422.0,PIQUIRENDA,PIQI,termicas,30.4,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-22.349970943657965,-63.76665490190368,Salta,No Renovable
156,398.0,TARTAGAL,TART,termicas,11.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-22.541200242528404,-63.80534389557549,Salta,No Renovable
157,493.0,ORAN ENARSA,ORAD,termicas,15.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-23.135167273740308,-64.29926184369165,Salta,No Renovable
158,513.0,SMARTIN TABACAL,TABA,termicas,40.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-23.25376052219842,-64.24109681547459,Salta,No Renovable
159,627.0,CAIMANCITO,CAIM,termicas,89.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-23.733133011473868,-64.61513005777618,Jujuy,No Renovable
160,462.0,LIB. SAN MARTIN,LIBE,termicas,15.26,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-23.82246173020451,-64.78427282050023,Jujuy,No Renovable
161,114.0,LEDESMA,LEDE,termicas,76.2,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-23.82715824926344,-64.7933588752294,Jujuy,No Renovable
162,25.0,GUEMES,GUEM,termicas,364.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.68926954182476,-65.04172110635048,Salta,No Renovable
163,349.0,TERMOANDES,TAND,termicas,643.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-24.7437960153283,-65.05190139587384,Salta,No Renovable
164,459.0,JUAREZ,JUAR,termicas,4.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-23.90892270532568,-61.831563996514575,Formosa,No Renovable
165,463.0,LAG. BLANCA,LBLA,termicas,7.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-25.128954266799667,-58.25965456382449,Formosa,No Renovable
166,425.0,PIRANE,PIRA,termicas,16.25,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-25.67873072069108,-59.07550691615396,Formosa,No Renovable
167,440.0,FORMOSA DELIVER,FORD,termicas,30.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.17565934400148,-58.20991074534303,Formosa,No Renovable
168,417.0,CASTELLI,CAST,termicas,15.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-25.95640323976413,-60.62031079379415,Chaco,No Renovable
169,586.0,P.ROCA CHACO,PROC,termicas,6.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.157233921511995,-59.553848337272,Chaco,No Renovable
170,585.0,S.MART. CHACO,SCHA,termicas,15.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.5583660715767,-59.32006831185238,Chaco,No Renovable
171,471.0,L.PALMAS ENARSA,LPAL,termicas,6.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.02869439112287,-58.69954545534392,Chaco,No Renovable
172,418.0,SAENZ PEÑA,SPEN,termicas,20.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.815665059824862,-60.41172834873285,Chaco,No Renovable
173,476.0,SAENZ PEÑA II,SPE2,termicas,15.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.81507473905149,-60.412545878552926,Chaco,No Renovable
174,466.0,CHARATA ENARSA,CHAR,termicas,19.4,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.2372619580196,-61.19439827149748,Chaco,No Renovable
175,470.0,V.ANGELA ENARSA,VANG,termicas,15.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.58051222510698,-60.7098754608175,Chaco,No Renovable
176,756.0,C.T. LA ESCONDIDA.  INDUNOR S.A.,ESCO,termicas,10.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.10676027119267,-59.44265911599612,Chaco,No Renovable
177,584.0,BARRANQ. DISTRI,BARD,termicas,21.7,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.491004495261315,-58.92909560490445,Chaco,No Renovable
178,749.0,C.T. CITRUSVIL,CITR,termicas,3.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.85245015264721,-65.13588815059951,Tucumán,No Renovable
179,666.0,INDEP 2 ETAP 1,IND1,termicas,50.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.86464914803919,-65.22326356560201,Tucumán,No Renovable
180,667.0,INDEP 2 ETAP 2,IND2,termicas,50.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.86499678492313,-65.22332641957351,Tucumán,No Renovable
181,15.0,INDEPENDENCIA,INDE,termicas,120.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.866794333986213,-65.22301939474096,Tucumán,No Renovable
182,668.0,C.T BRACHO,BRCH,termicas,485.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.99696942189305,-65.17048057460576,Tucumán,No Renovable
183,200.0,C.T. TUCUMAN,TUCU,termicas,447.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.99733868930608,-65.16808022600098,Tucumán,No Renovable
184,350.0,PLUSPETROL NORT,PPNO,termicas,232.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.99548532876701,-65.1614225417492,Tucumán,No Renovable
185,176.0,S.M. DE TUCUMAN,SMTU,termicas,382.23,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.993419103954864,-65.1684229506896,Tucumán,No Renovable
186,776.0,C.T. COGENERACIÓN INGENIO LEALES,LEAL,termicas,2.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.074066735983585,-65.22887986557488,Tucumán,No Renovable
187,574.0,LA PROVIDENCIA,PROV,termicas,9.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.264532011040103,-65.56783219927311,Tucumán,No Renovable
188,464.0,ING.STA.BARBARA,ISBA,termicas,16.2,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.464838858915023,-65.65374130495685,Tucumán,No Renovable
189,17.0,LA BANDA,LBAN,termicas,26.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.75305658645818,-64.2649296958281,Santiago del Estero,No Renovable
190,18.0,FRIAS,FRIA,termicas,60.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.607169656661497,-65.12262691714784,Santiago del Estero,No Renovable
191,414.0,AÑATUYA,ANAT,termicas,30.7,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.44561968841235,-62.85533275918131,Santiago del Estero,No Renovable
192,583.0,BANDERA DISTRIB,BAND,termicas,31.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.874967921822662,-62.28013212270625,Santiago del Estero,No Renovable
193,467.0,CT GOYA ENARSA,GOYD,termicas,13.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-29.15848132887577,-59.2733093628777,Corrientes,No Renovable
194,423.0,STA ROSA CORR,SROS,termicas,6.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.26262937671585,-58.12278750304541,Corrientes,No Renovable
195,677.0,BM Santa Rosa,BSRO,termicas,15.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.23819438351658,-58.06710058964008,Corrientes,No Renovable
196,735.0,C.T. SAN ALONSO,ALON,termicas,37.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.945407799224007,-56.00087105017925,Corrientes,No Renovable
197,395.0,POSADAS,POSA,termicas,21.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.41832872081668,-55.90972371559054,Misiones,No Renovable
198,492.0,L N ALEM ENARSA,ALEM,termicas,15.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.60904675397888,-55.2866667069672,Misiones,No Renovable
199,394.0,OBERA,OBER,termicas,12.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.50188391936878,-55.12444298722673,Misiones,No Renovable
200,468.0,A.D.VALL.ENARSA,ARIS,termicas,15.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-27.09228129729855,-54.86259001506211,Misiones,No Renovable
201,,PPEL MISIONERO,,termicas,22.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.936095880140066,-55.12240324648159,Misiones,No Renovable
202,461.0,A.P. PTO PIRAY,PUPI,termicas,38.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.47552622736844,-54.72040328180545,Misiones,No Renovable
203,695.0,AG PTO ESPERANZ,PESP,termicas,4.2,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-26.02825538876872,-54.58467881989575,Misiones,No Renovable
204,,PTA CELULOSA,,termicas,30.0,NEA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-25.98843696927213,-54.63539739121795,Misiones,No Renovable
205,545.0,TINOGASTA ENARS,TINO,termicas,15.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.048412031473177,-67.56631478009868,Catamarca,No Renovable
206,551.0,TEREVINTOS ENAR,TERV,termicas,8.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.428658583668245,-65.78755002634054,Catamarca,No Renovable
207,426.0,CATAMARC DELIV,CATD,termicas,21.56,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.47078762520278,-65.76481966926895,Catamarca,No Renovable
208,549.0,INTA CATAM ENAR,INTA,termicas,7.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.473599650317333,-65.72762238091958,Catamarca,No Renovable
209,550.0,P.IND.CAT ENARS,PICA,termicas,15.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.53378233388732,-65.80011648191226,Catamarca,No Renovable
210,624.0,VILLA OCAMPO,OCAM,termicas,47.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.515988403969104,-59.345109856793925,Santa Fe,No Renovable
211,739.0,C.T. AVELLANEDA. SANTA FE,AVEL,termicas,6.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-29.11793082200294,-59.640749460535794,Santa Fe,No Renovable
212,552.0,CERES    ENARSA,CERE,termicas,18.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-29.888349704400405,-61.92967504701437,Santa Fe,No Renovable
213,433.0,RAFAELA,RAFA,termicas,19.2,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.255529536965128,-61.5204279231104,Santa Fe,No Renovable
214,480.0,BRIGAD. LOPEZ,BLOP,termicas,280.5,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.71020188776973,-60.78028145946373,Santa Fe,No Renovable
215,411.0,CT TIMBUES(GSMA,TIMB,termicas,865.14,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.57768852237226,-60.79080460049413,Santa Fe,No Renovable
216,569.0,CT VUELTA OBLIG,VOBL,termicas,860.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.58017874896623,-60.79029659544384,Santa Fe,No Renovable
